,100nM,1000nM,pred
67275,1.92,0.78,5.272728046220816
67276,0.91,6.92,5.341567460027454
67277,1.09,2.72,5.224807557061028
67278,0.61,0.0,5.25575601365558
67279,2.23,4.09,5.218615080721165
67280,0.83,0.0,5.228024549000683
67281,0.0,0.0,5.231674855421404
67282,1.94,8.83,5.275991903576562
67283,1.45,0.0,5.259129648965737
67284,0.0,0.34,5.503566738145513
67285,0.0,6.81,5.537135197656078
67286,0.42,0.14,5.217436401681577
67287,0.89,6.51,5.239320579895505
67288,2.67,1.75,5.223096720519661
67289,1.82,0.0,5.335616557137078
67290,0.0,0.0,5.785014402955592
67291,2.33,0.0,5.3498294682083465
67292,0.0,1.66,5.828894278361586
67293,3.37,1.8,5.222116783856332
67294,0.0,0.0,5.738355252137683
67295,0.97,1.58,5.214695990994724
67296,0.0,0.55,5.223909408921278
67297,0.0,11.11,6.268631687517624
67298,0.75,1.9533333333333334,5.207330895932625
67299,0.86,2.42,5.213015582684758
67300,0.0,0.0,5.797302855778351
67301,2.1,6.95,5.320899903374197
67302,0.0,0.0,5.509528799717235
67303,3.05,4.26,5.219029726684865
67304,0.0,0.0,5.77008225209399
67305,0.0,0.0,5.800621316648873
67306,0.48,1.09,5.211561104317649
67307,0.0,0.0,5.79032448652736
67308,1.28,2.09,5.210638915756541
67309,0.06,0.22,5.225712793849682
67310,0.0,2.95,5.548159660562437
67311,4.75,1.2000000000000002,5.230972616656517
67312,3.07,1.08,5.242865299187745
67313,7.49,12.316666666666668,5.6730284947276095
67314,0.0,0.0,5.77008225209399
67315,0.68,0.0,5.250445930083812
67316,6.58,34.39,6.510796275516574
67317,0.0,0.0,5.517974206094025
67318,0.0,10.04,5.415250191471182
67319,0.57,7.89,5.340460350375858
67320,3.2,17.49,5.7721986476240765
67321,0.61,4.06,5.214773166563209
67322,0.0,5.64,5.252982042891465
67323,2.38,15.88,5.790336907032087
67324,0.39,2.54,5.216016974985602
67325,0.37,1.08,5.211561104317649
67326,1.084,2.0075000000000003,5.216790945591726
67327,1.5399999999999998,2.19,5.21206022250751
67328,3.13,0.33,5.303612392545175
67329,0.95,3.51,5.222138261625307
67330,0.0,0.0,5.785238940954993
67331,9.3,44.59,6.572066538089742
67332,18.89,49.230000000000004,6.71514620734249
67333,0.85,0.0,5.250445930083812
67334,1.21,3.66,5.224233216222309
67335,0.24,1.07,5.211561104317649
67336,0.0,0.58,5.366320114129816
67337,2.01,4.12,5.218615080721165
67338,0.0,1.4,5.82942861129234
67339,0.0,2.07,5.360573964729122
67340,1.775,1.6099999999999999,5.217773813162349
67341,2.44,18.736666666666668,5.762133028531411
67342,0.0,0.19,5.753667848321436
67343,5.01,5.81,5.227374827787338
67344,0.0,1.0,5.510599847617037
67345,0.0,0.45,5.225712793849682
67346,8.36,47.2,6.5612961232626255
67347,1.47,2.16,5.21206022250751
67348,0.0,1.0233333333333334,5.261683536382197
67349,1.6,7.63,5.295805079384139
67350,0.0,0.08,5.368123499058221
67351,0.04,1.01,5.222895334068871
67352,0.0,0.0,5.267033798124529
67353,0.0,0.0,5.512847260587758
67354,0.66,0.030000000000000002,5.2203970709524565
67355,1.45,1.65,5.209686085141553
67356,5.1575,29.3975,6.400761603847766
67357,0.0,0.7,5.506956803347241
67358,2.42,18.35,5.762133028531411
67359,68.66,81.24,7.724893060267864
67360,1.39,17.37,5.789406657141983
67361,0.0,0.8,5.50176335321711
67362,2.54,2.23,5.217383129864822
67363,0.0,0.67,5.798748152210345
67364,3.87,25.38,6.201199702807614
67365,0.75,2.18,5.213015582684758
67366,87.08,96.35,7.957366167413574
67367,0.0,0.0,5.51937936896957
67368,1.69,2.32,5.21206022250751
67369,14.9,67.86,6.900448386984808
67370,1.59,1.3,5.210220418072307
67371,1.83,0.02,5.305567698005722
67372,0.32,0.0,5.253447322384655
67373,0.0,0.0,5.851856067143446
67374,0.71,2.22,5.213015582684758
67375,0.0,0.0,5.498517773281685
67376,0.65,0.17,5.214435009380733
67377,68.16,91.12,7.669716952985201
67378,4.43,4.1,5.219029726684865
67379,4.88,33.92,6.513007654825474
67380,31.18,81.33,7.167481850154486
67381,0.0,0.0,5.494552914695993
67382,0.0,0.0,5.518124986158979
67383,0.62,11.39,5.8825508414911445
67384,0.0,0.24,5.225712793849682
67385,0.03,1.67,5.218608680401574
67386,0.0,1.67,5.4768917966915485
67387,1.42,2.28,5.21206022250751
67388,0.0,0.68,5.468144111042609
67389,0.0,0.91,5.798748152210345
67390,0.0,0.0,5.391011735282117
67391,0.0,0.92,5.223909408921278
67392,0.0,0.0,5.527757445094723
67393,0.0,0.0,5.367301851258353
67394,1.88,9.59,5.275991903576562
67395,0.26,0.0,5.231025941301526
67396,9.78,44.41,6.572066538089742
67397,9.2,46.85,6.55771789511208
67398,2.44,1.76,5.223096720519661
67399,3.35,24.88,6.201199702807614
67400,1.21,0.0,5.259905979742913
67401,77.05,85.38,7.928806673805204
67402,0.12,0.91,5.215633016753174
67403,0.0,0.33,5.785394848277743
67404,0.0,0.0,5.267033798124529
67405,1.35,0.89,5.214986813661258
67406,0.36,0.35,5.217436401681577
67407,0.91,4.25,5.222138261625307
67408,0.0,0.62,5.223909408921278
67409,0.0,1.1,5.524606309396037
67410,0.0,2.58,5.226625291870876
67411,1.03,4.19,5.224233216222309
67412,13.91,0.0,5.616030750567352
67413,1.05,2.18,5.222475632343859
67414,0.0,0.0,5.796373072818151
67415,0.0,0.0,5.261723714552761
67416,1.6,0.19,5.223118728262658
67417,0.0,4.39,5.226050951032157
67418,29.99,72.29,7.049502107105758
67419,1.97,0.0,5.3498294682083465
67420,0.66,1.17,5.221059464124905
67421,0.0,1.75,5.4768917966915485
67422,0.0,0.0,5.3817130386781695
67423,0.0,0.41,5.526407766337184
67424,2.41,3.31,5.235239480358912
67425,0.0,0.0,5.331752089487102
67426,0.46,2.14,5.216016974985602
67427,6.0,39.34,6.5358504944308216
67428,0.0,7.58,5.535798191054067
67429,1.99,16.59,5.805507258302295
67430,0.87,2.41,5.213015582684758
67431,65.69,76.49,7.658593583143561
67432,1.1,12.39,5.801741994289743
67433,2.04,1.67,5.220280831141662
67434,0.64,0.35,5.214435009380733
67435,0.0,0.0,5.300511916866086
67436,3.05,2.47,5.214981886450523
67437,49.88,76.38,7.515411963355979
67438,89.58,97.85,7.829919447446802
67439,1.89,22.98,6.204838698415851
67440,1.75,18.39,5.775132576405112
67441,2.68,19.2,5.763258442799344
67442,1.3,7.9,5.287682541024445
67443,2.02,13.28,5.68347066258452
67444,0.0,23.27,6.460310373958722
67445,1.96,1.41,5.230039675471648
67446,1.15,0.0,5.237484598659783
67447,0.34,0.75,5.215633016753174
67448,0.16,0.0,5.24204182040656
67449,0.0,0.79,5.366320114129816
67450,0.0,0.0,5.267532231172062
67451,1.02,2.21,5.222475632343859
67452,1.15,2.67,5.224807557061028
67453,1.97,10.17,5.296073713074443
67454,0.0,23.52,6.479914804127908
67455,12.88,51.92,6.539168918632754
67456,1.81,10.11,5.275991903576562
67457,0.0,6.03,5.9044030876420885
67458,0.27,0.84,5.215633016753174
67459,0.11,0.32,5.217436401681577
67460,0.98,1.11,5.215924807078904
67461,0.63,0.93,5.212631624452331
67462,0.0,2.93,5.548159660562437
67463,0.03,0.31,5.225712793849682
67464,0.0,0.02,5.51937936896957
67465,0.0,1.83,5.380415508238703
67466,0.0,0.0,5.494552914695993
67467,6.42,14.01,5.693265137222761
67468,0.4,0.0,5.258757405956424
67469,12.67,47.44,6.523051970815047
67470,0.0,0.87,5.50176335321711
67471,11.62,55.16,6.692940843094463
67472,4.9,2.67,5.217313811167691
67473,0.01,0.55,5.223909408921278
67474,0.57,7.61,5.372516877524745
67475,0.0,0.0,5.529587059518325
67476,1.39,1.82,5.209686085141553
67477,20.62,70.38,6.989411599687959
67478,4.02,12.62,5.679297488302052
67479,0.0,6.59,5.799325319988066
67480,1.63,0.87,5.214986813661258
67481,0.48,0.0,5.2233984632533
67482,3.27,2.29,5.214981886450523
67483,1.04,0.79,5.2220916741114305
67484,1.04,2.69,5.224807557061028
67485,19.09,58.43,6.702983554422099
67486,0.18,0.53,5.215633016753174
67487,13.79,61.09,6.534976114813833
67488,1.1,7.09,5.40034823745149
67489,12.57,49.77,6.539168918632754
67490,0.78,0.0,5.239040428105716
67491,0.05,1.54,5.218608680401574
67492,0.0,8.09,5.375869884887196
67493,0.0,1.45,5.257396882714899
67494,0.0,0.0,5.785238940954993
67495,1.23,1.45,5.209686085141553
67496,1.28,0.0,5.258111202864508
67497,67.46,90.43,7.702063969296172
67498,0.0,0.0,5.785014402955592
67499,2.11,19.53,5.769857511555893
67500,0.87,3.35,5.2188602040593
67501,2.78,0.73,5.277714738995323
67502,0.16,0.0,5.253447322384655
67503,0.0,0.0,5.851856067143446
67504,3.61,0.875,5.276734802331993
67505,3.01,19.99,5.765186107112369
67506,0.0,0.0,5.520221399356299
67507,0.0,0.0,5.53930902505708
67508,0.77,0.0,5.250445930083812
67509,0.0,0.0,5.512556217964492
67510,0.0,0.0,5.239302333469631
67511,0.76,1.41,5.207865228863379
67512,0.0,0.0,5.390787197282715
67513,0.13,1.02,5.214618941900766
67514,0.76,0.92,5.212631624452331
67515,2.24,2.3,5.214567240486822
67516,2.09,1.22,5.241029346473075
67517,1.07,0.0,5.237484598659783
67518,0.0,0.0,5.3817130386781695
67519,1.7014285714285715,3.561666666666667,5.213817806385961
67520,1.5433333333333332,1.9899999999999998,5.209686085141553
67521,3.01,3.5,5.222063496679663
67522,0.0,0.0,5.592854719027926
67523,0.18,1.85,5.210332288233469
67524,0.0,0.27,5.225712793849682
67525,0.61,0.42,5.214435009380733
67526,1.77,4.38,5.213817806385961
67527,1.3,1.98,5.209686085141553
67528,0.87,2.16,5.213015582684758
67529,1.75,1.63,5.217773813162349
67530,0.0,2.32,5.473886375798593
67531,1.68,6.08,5.222162907488435
67532,2.4850000000000003,4.445,5.2214309700991635
67533,4.3,2.56,5.214981886450523
67534,0.0,1.06,5.523590306556372
67535,4.92,3.8,5.219029726684865
67536,1.62,3.34,5.21790484388205
67537,2.71,3.62,5.2214309700991635
67538,0.05,2.67,5.226625291870876
67539,3.13,6.29,5.238037932918122
67540,0.5766666666666667,1.7733333333333334,5.210332288233469
67541,0.14,1.06,5.214618941900766
67542,0.0,2.5,5.473886375798593
67543,0.48,2.4,5.216016974985602
67544,2.38,2.91,5.229436527345647
67545,1.36,0.0,5.236708267882607
67546,1.62,2.305,5.21206022250751
67547,1.33,1.22,5.223414653333832
67548,3.445,5.762499999999999,5.227374827787338
67549,4.17,7.85,5.287908529800872
67550,0.15,0.97,5.214618941900766
67551,0.0,1.88,5.828894278361586
67552,0.0,1.77,5.3750677997787575
67553,1.69,1.54,5.209686085141553
67554,1.4,1.04,5.21397273880885
67555,0.0,3.17,5.229167774223479
67556,0.97,0.0,5.235389644062781
67557,0.0,3.09,5.229167774223479
67558,1.26,2.42,5.21206022250751
67559,0.435,2.145,5.216016974985602
67560,3.63,1.84,5.222116783856332
67561,0.0,1.64,5.224417197020877
67562,1.32,2.18,5.21206022250751
67563,1.36,1.78,5.209686085141553
67564,0.0,0.86,5.223909408921278
67565,0.0,3.46,5.893477374656464
67566,1.51,1.64,5.209686085141553
67567,0.06,2.63,5.226625291870876
67568,0.06,1.57,5.218608680401574
67569,0.0,0.0,5.239302333469631
67570,0.0,0.09,5.368123499058221
67571,4.5,4.48,5.219029726684865
67572,1.37,2.25,5.21206022250751
67573,0.0,0.0,5.604918633851284
67574,1.31,1.79,5.209686085141553
67575,0.88,3.48,5.214773166563209
67576,0.32,0.0,5.253447322384655
67577,0.0,6.64,5.263645148022247
67578,0.0,4.27,5.226050951032157
67579,0.0,4.01,5.226050951032157
67580,2.77,8.69,5.280978596351069
67581,0.0,0.0,5.270463057734729
67582,0.0,0.77,5.522774766985179
67583,0.05,0.0,5.239302333469631
67584,1.02,0.6,5.2220916741114305
67585,1.02,0.0,5.248500477764817
67586,0.52,0.01,5.2233984632533
67587,0.0,0.0,5.53930902505708
67588,0.27,0.08,5.217436401681577
67589,0.36,0.72,5.215633016753174
67590,0.5,0.28,5.217436401681577
67591,1.51,9.0,5.273365432637865
67592,0.67,0.7,5.212631624452331
67593,0.7,2.83,5.215347507401928
67594,0.69,0.0,5.2203970709524565
67595,1.03,1.44,5.216790945591726
67596,0.0,0.31,5.551568267709384
67597,1.22,0.57,5.2220916741114305
67598,1.92,0.04,5.305567698005722
67599,0.9,1.3,5.2152303239254785
67600,0.25,2.58,5.218348899702772
67601,0.39,4.16,5.217774558864052
67602,0.18,2.02,5.210332288233469
67603,1.64,3.95,5.213817806385961
67604,0.0,6.77,5.3293566419826295
67605,1.49,3.8,5.213817806385961
67606,0.62,1.08,5.208559712016806
67607,0.0,0.0,5.7926795843473995
67608,0.53,1.53,5.210332288233469
67609,3.02,3.14,5.219856293520293
67610,2.4,5.27,5.235509349313049
67611,0.29,0.0,5.2233984632533
67612,1.68,0.0,5.2452204535644515
67613,0.68,1.5,5.207330895932625
67614,0.37,0.02,5.2233984632533
67615,0.58,3.5,5.217774558864052
67616,0.0,0.9,5.262697611234605
67617,1.39,1.37,5.210220418072307
67618,0.26,3.44,6.058548662134541
67619,0.26,0.16,5.217436401681577
67620,0.43,1.33,5.210866621164223
67621,1.26,2.13,5.21206022250751
67622,0.0,0.0,5.527006847017796
67623,0.0,0.69,5.36063807304304
67624,0.23,0.0,5.253447322384655
67625,0.84,1.58,5.207330895932625
67626,14.25,75.24,6.983863935340091
67627,0.0,0.35,5.225712793849682
67628,0.0,2.81,5.226625291870876
67629,0.11,3.58,5.217774558864052
67630,0.0,0.0,5.239302333469631
67631,4.22,7.9433333333333325,5.287908529800872
67632,1.24,0.0,5.222752260161384
67633,1.3,0.19,5.216790198589661
67634,0.58,2.09,5.2112851188484575
67635,2.03,15.73,5.796935975788634
67636,1.44,0.92,5.214986813661258
67637,0.75,1.35,5.207865228863379
67638,3.14,3.31,5.223116764180956
67639,0.0,5.53,5.3874819709352355
67640,1.46,1.43,5.209686085141553
67641,1.45,1.06,5.21397273880885
67642,0.0,4.36,5.477400249150574
67643,1.42,1.25,5.223414653333832
67644,3.4,4.41,5.219029726684865
67645,0.0,0.34,5.225712793849682
67646,4.984999999999999,6.9,5.317285810638658
67647,0.0,0.0,5.785238940954993
67648,1.91,0.0,5.313195176053948
67649,0.12,1.83,5.210332288233469
67650,0.0,0.0,5.7926795843473995
67651,0.45,0.0,5.231025941301526
67652,0.41,0.28,5.217436401681577
67653,0.76,0.62,5.212631624452331
67654,1.5,0.04,5.22908078983438
67655,0.0,0.25,5.513417307397848
67656,0.0,0.0,5.231674855421404
67657,3.25,1.42,5.222116783856332
67658,0.0,1.13,5.232337248593853
67659,11.77,49.93,6.548925887887434
67660,0.0,0.0,5.261723714552761
67661,0.0,0.0,5.261723714552761
67662,0.0,3.63,5.226050951032157
67663,1.35,1.35,5.210220418072307
67664,1.46,0.42,5.223118728262658
67665,1.34,1.67,5.209686085141553
67666,1.32,1.25,5.223414653333832
67667,0.0,0.0,5.503603318854052
67668,3.16,29.85,6.399560738456737
67669,1.7,2.37,5.21206022250751
67670,0.97,2.37,5.220380677746857
67671,0.0,0.13,5.800551537138748
67672,0.76,3.61,5.214773166563209
67673,4.58,35.17,6.518220421438019
67674,0.0,0.0,5.396097280854484
67675,0.53,0.0,5.2233984632533
67676,1.01,1.56,5.216790945591726
67677,5.79,3.04,5.219856293520293
67678,0.0,0.0,5.231674855421404
67679,1.07,1.26,5.230519513784006
67680,0.57,1.49,5.210332288233469
67681,0.0,0.0,5.851856067143446
67682,1.06,11.55,5.806427818985189
67683,0.0,9.03,5.626005642667355
67684,0.36,3.456666666666667,5.221861596360144
67685,0.0,0.0,5.239302333469631
67686,2.41,2.74,5.229436527345647
67687,0.0,0.0,5.517749668094623
67688,0.0,7.33,5.493800144276135
67689,1.37,0.0,5.259129648965737
67690,0.0,0.15,5.373471207518166
67691,0.22,0.0,5.253447322384655
67692,0.9,2.3,5.220380677746857
67693,4.51,5.49,5.223386633135093
67694,1.3,7.49,5.468222161175171
67695,0.0,0.8,5.262697611234605
67696,0.21,0.0,5.258757405956424
67697,0.0,0.0,5.533858674355828
67698,3.44,0.0,5.346355337351248
67699,15.04,59.24,6.607706271777972
67700,0.46,1.31,5.210866621164223
67701,0.88,4.39,5.214773166563209
67702,3.76,6.4,5.238037932918122
67703,0.43,0.51,5.215633016753174
67704,1.13,0.0,5.229857120611556
67705,1.93,2.99,5.217270844160086
67706,1.62,2.65,5.214392147224679
67707,15.91,53.03,6.568408462676638
67708,0.0,0.0,5.785238940954993
67709,2.15,2.12,5.214567240486822
67710,1.31,0.77,5.214986813661258
67711,7.002857142857143,24.21857142857143,6.18752984352203
67712,0.0,0.185,5.225712793849682
67713,2.41,0.0,5.4594917370542015
67714,0.0,0.0,5.785238940954993
67715,2.88,34.02,6.518235944034132
67716,1.25,2.83,5.214392147224679
67717,2.11,2.05,5.213145933735853
67718,0.0,7.95,5.651048977381432
67719,0.0,0.0,5.738355252137683
67720,0.0,0.0,5.785238940954993
67721,1.57,1.53,5.209686085141553
67722,3.57,17.32,5.7783347735813075
67723,0.0,0.0,5.396097280854484
67724,1.185,11.26,5.801741994289743
67725,60.27333333333333,81.68,7.554653014788027
67726,0.0,0.0,6.1077413529482625
67727,5.66,8.95,5.276953844167752
67728,4.66,9.14,5.2798724906692955
67729,5.6,9.76,5.2866287949406665
67730,14.13,25.77,6.216365146315061
67731,1.31,8.15,5.273365432637865
67732,30.55,59.644999999999996,7.046225468649936
67733,0.7,0.87,5.212631624452331
67734,0.0,0.63,5.751864463393034
67735,0.0,0.0,5.785238940954993
67736,4.89,3.58,5.219029726684865
67737,1.22,0.55,5.2220916741114305
67738,2.61,15.155000000000001,5.790336907032087
67739,2.23,0.0,5.344519384636579
67740,25.055,63.06,6.995613939845874
67741,3.88,3.71,5.219029726684865
67742,0.0,0.0,5.785014402955592
67743,0.0,0.0,5.546749668449485
67744,12.65,40.7,6.461501265281525
67745,0.0,1.51,5.556012639924376
67746,0.0,0.0,5.797302855778351
67747,0.0,0.0,5.494552914695993
67748,1.14,4.19,5.224233216222309
67749,6.45,1.78,5.222116783856332
67750,1.27,1.68,5.209686085141553
67751,0.0,1.6300000000000001,5.828894278361586
67752,1.55,0.83,5.214986813661258
67753,5.08,0.11,5.291719710013948
67754,1.47,0.12,5.223118728262658
67755,0.0,2.37,5.825888857468632
67756,0.0,0.0,5.376030997591393
67757,9.54,58.78,6.6868759709935865
67758,0.0,0.0,5.231674855421404
67759,0.0,0.88,5.798748152210345
67760,0.85,27.52,6.290931597278631
67761,0.0,0.0,5.738355252137683
67762,0.0,0.0,5.7926795843473995
67763,1.87,20.82,5.776257990673045
67764,14.99,31.409999999999997,6.407658216824125
67765,0.0,0.0,5.498517773281685
67766,1.14,1.05,5.221077599259023
67767,2.13,0.9,5.2748988496173235
67768,0.68,5.07,5.2165982740931405
67769,1.0,5.01,5.22396336915524
67770,0.0,15.44,6.17426157808207
67771,0.0,5.78,5.252982042891465
67772,0.32,0.0,5.3562080230890485
67773,0.0,2.82,5.476218300515764
67774,0.25,0.86,5.215633016753174
67775,3.11,8.71,5.2798724906692955
67776,1.84,0.56,5.272728046220816
67777,0.0,0.0,5.278090535782957
67778,2.17,1.41,5.232210478868154
67779,0.0,0.0,5.738355252137683
67780,0.0,0.59,5.798748152210345
67781,0.0,0.0,5.785014402955592
67782,0.0,0.0,5.785238940954993
67783,1.52,0.0,5.236708267882607
67784,0.0,2.63,5.543787563786234
67785,2.54,1.08,5.243845235851075
67786,0.71,0.01,5.2203970709524565
67787,0.0,0.29,5.800551537138748
67788,1.78,0.98,5.254455904251041
67789,0.0,0.0,5.261723714552761
67790,0.0,1.58,5.224417197020877
67791,2.94,3.1,5.234771537721203
67792,0.0,0.0,6.0724968716495145
67793,0.0,16.37,6.353854683158173
67794,6.02,25.93,6.212300028464734
67795,0.75,3.99,5.214773166563209
67796,0.0,0.0,5.603988850891084
67797,0.0,0.0,5.738355252137683
67798,0.0,0.0,5.74344079771005
67799,0.0,0.0,5.785238940954993
67800,2.3,1.94,5.220280831141662
67801,9.94,53.81,6.700095520358963
67802,0.0,0.0,5.239302333469631
67803,0.0,5.53,5.835768584039457
67804,0.0,1.43,5.828894278361586
67805,1.94,19.08,5.775132576405112
67806,2.56,5.75,5.229776071201638
67807,0.0,0.0,5.592854719027926
67808,3.12,8.26,5.2798724906692955
67809,2.04,6.67,5.333572439873722
67810,3.59,3.57,5.219029726684865
67811,1.09,0.0,5.237484598659783
67812,3.77,2.58,5.217313811167691
67813,1.22,1.06,5.221077599259023
67814,2.61,3.55,5.2214309700991635
67815,3.62,2.7,5.217313811167691
67816,1.94,3.23,5.252853396768547
67817,0.0,4.81,5.226050951032157
67818,3.68,6.84,5.317285810638658
67819,0.0,0.0,5.738355252137683
67820,0.0,1.35,5.477426129622303
67821,3.15,3.23,5.2554388461287544
67822,0.0,0.0,5.292846735474279
67823,6.22,7.87,5.284989883299329
67824,0.4,0.0,5.231025941301526
67825,0.0,0.0,5.498517773281685
67826,3.38,2.56,5.214981886450523
67827,0.97,2.27,5.220380677746857
67828,1.08,0.0,5.265216063314681
67829,5.1,22.06,6.197002076508001
67830,4.05,17.43,5.7721986476240765
67831,8.14,51.84,6.5793585433618
67832,1.94,4.86,5.216444277324657
67833,1.65,10.58,5.66297854961976
67834,3.34,18.3,5.764060692844436
67835,0.0,0.68,5.223909408921278
67836,73.91,83.59,7.919664590789184
67837,0.20500000000000002,7.075,5.414992379880637
67838,1.76,0.0,5.311911822969889
67839,0.0,2.75,5.265413494184203
67840,1.11,0.0,5.237484598659783
67841,0.0,0.0,5.851856067143446
67842,2.28,4.38,5.218615080721165
67843,0.0,0.0,5.261723714552761
67844,1.15,0.19,5.223895059039834
67845,1.67,1.26,5.223414653333832
67846,0.0,0.0,5.859296710535853
67847,6.45,40.61,6.518752184577346
67848,2.54,0.0,5.352645357586346
67849,2.48,2.58,5.219715054581991
67850,3.61,0.94,5.27019418974076
67851,1.12,0.0,5.265216063314681
67852,0.8,0.0,5.228024549000683
67853,3.14,0.75,5.276734802331993
67854,0.0,4.51,5.389614068342817
67855,1.5,2.34,5.21206022250751
67856,0.0,0.0,5.489105201725404
67857,1.41,0.88,5.214986813661258
67858,1.07,0.0,5.259905979742913
67859,0.0,0.0,5.53930902505708
67860,2.77,15.5,5.790336907032087
67861,0.87,0.0,5.2203970709524565
