uniprot_id,hgnc_symbol,canonical_smiles,concentration_100,concentration_500,concentration_1000,concentration_5000,concentration_10000,concentration_50000,concentration_100000,concentration_1000000,activity_value
P07949,RET,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,10.415,,,,,,5.2186036948032095
P08069,IGF1R,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,2.71,,,,,,4.698970004336019
P08581,MET,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,3.46,,,,,,4.698970004336019
P09619,PDGFRB,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,4.125,,,,,,5.504320498681025
P09769,FGR,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,12.35,,,,,,5.0
P10721,KIT,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,-6.44,,,,,,4.849532345427139
P11309,PIM1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,0.4229624875,,,,,,4.4680104485874494
P11362,FGFR1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,3.8,,,,,,5.0
P11802,CDK4,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,78.3925,,,,,,7.96018944585165
P12931,SRC,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,3.255,,,,,,4.698970004336019
P15056,BRAF,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,-2.54,,,,,,4.698970004336019
P17948,FLT1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,-1.4,,,,,,5.0
P22455,FGFR4,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,0.95,,,,,,4.698970004336019
P22607,FGFR3,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,3.38,,,,,,4.964570261815451
P23458,JAK1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,1.25,,,,,,7.199970640755866
P24723,PRKCH,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,3.36,,,,,,4.698970004336019
P24941,CDK2,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,8.856666666666667,,,,,,5.265512798942472
P27361,MAPK3,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,0.200586791,,,,,,4.891434976267165
P30530,AXL,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,13.43,,,,,,4.811071516239147
P31749,AKT1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,-3.44,,,,,,4.5
P33981,TTK,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,82.06,,,,,,6.2969457847698695
P35916,FLT4,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,-2.86,,,,,,5.0
P35968,KDR,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,8.825,,,,,,4.698970004336019
P36888,FLT3,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,21.09,,,,,,5.5200002474083645
P36897,TGFBR1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,3.0,,,,,,4.698970004336019
P42336,PIK3CA,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,3.0,,,,,,4.7913759343220095
P43405,SYK,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,-15.88,,,,,,4.698970004336019
P49336,CDK8,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,0.0,,,,,,4.301029995663981
P50613,CDK7,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,18.465,,,,,,5.0
P50750,CDK9,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,31.91,,,,,,6.0500004571400785
P52333,JAK3,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,7.45,,,,,,7.199970640755866
P53350,PLK1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,18.035,,,,,,6.106016432788153
Q00526,CDK3,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,8.17,,,,,,4.9159724662451945
Q00534,CDK6,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,96.38,,,,,,7.821891432890133
Q00535,CDK5,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,11.515,,,,,,5.111395370927157
Q00536,CDK16,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,0.0,,,,,,4.379863945026242
Q02750,MAP2K1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,-0.130080019,,,,,,4.698970004336019
Q02763,TEK,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,-0.57,,,,,,4.698970004336019
Q05397,PTK2,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,1.3,,,,,,4.767003889607846
Q06187,BTK,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,-0.0852895785,,,,,,4.698970004336019
Q08881,ITK,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,10.045,,,,,,5.125416723479396
Q13464,ROCK1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,-1.995,,,,,,4.698970004336019
Q13627,DYRK1A,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,20.13,,,,,,4.841939206063395
Q15139,PRKD1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,29.945,,,,,,6.897909474488164
Q16539,MAPK14,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,-2.415,,,,,,4.698970004336019
Q16620,NTRK2,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,9.545,,,,,,4.698970004336019
Q7L7X3,TAOK1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,0.0,,,,,,5.546070407942271
Q92630,DYRK2,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,26.95,,,,,,5.1605848073161065
Q9BWU1,CDK19,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,0.0,,,,,,4.927750102386486
Q9H093,NUAK2,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,25.17,,,,,,5.062131203436141
Q9H2X6,HIPK2,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,42.095,,,,,,4.853561864714226
Q9UL54,TAOK2,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,7.885,,,,,,5.749336080536756
Q9UM73,ALK,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,21.54,,,,,,4.874518734299406
Q16539,MAPK14,OCCC#Cc1nc(-c2ccc(F)cc2)c(-c2ccncc2)n1CCCc1ccccc1,,,,,,,,46.695238095238096,7.79317412396815
P17948,FLT1,N#Cc1cccc(Nc2ncc(-c3ccccc3)o2)c1,2.46,,9.52,,,,,,5.574594204560434
P35968,KDR,N#Cc1cccc(Nc2ncc(-c3ccccc3)o2)c1,3.11,,11.03,,,,,,6.030759526423862
P17948,FLT1,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccc(F)cc3)o2)c1,,,26.0,,,,,,6.811447091365473
P35968,KDR,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccc(F)cc3)o2)c1,,,0.0,,,,,,7.101194173080083
P17948,FLT1,Cc1cccc(Nc2ncc(-c3ccccc3)o2)c1,1.05,,11.04,,,,,,5.914776434354781
P35968,KDR,Cc1cccc(Nc2ncc(-c3ccccc3)o2)c1,4.96,,21.34,,,,,,6.060241268734609
P17948,FLT1,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(C(C)=O)c3)o2)c1,3.88,,17.21,,,,,,5.948495180708744
P35968,KDR,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(C(C)=O)c3)o2)c1,16.35,,58.9,,,,,,7.040481884675245
P00533,EGFR,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,6.555000000000001,,23.195999999999998,,,,,,5.0
P04626,ERBB2,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,-0.34,,2.22,,,,,,5.0
P07333,CSF1R,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,4.55,,27.24,,,,,,6.42021640338319
P09619,PDGFRB,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,17.05,,63.56,,,,,,6.376750709602099
P11802,CDK4,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,0.53,,-0.45,,,,,,5.0
P12931,SRC,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,12.6,,74.51,,,,,,6.585026652029182
P17948,FLT1,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,24.93,,68.39,,,,,,7.0499760934766735
P35916,FLT4,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,41.04,,82.8,,,,,,7.259637310505756
P35968,KDR,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,66.91,,89.5,,,,,,7.050293043415881
P49841,GSK3B,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,1.65,,7.6,,,,,,5.0
Q02763,TEK,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,3.06,,19.02,,,,,,5.853871964321762
Q08881,ITK,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,0.42,,2.37,,,,,,7.366531544420414
Q16539,MAPK14,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,5.17,,8.57,,,,,,5.0
P17948,FLT1,NS(=O)(=O)c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,4.95,,13.1,,,,,,5.815805843083873
P35968,KDR,NS(=O)(=O)c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,6.16,,23.64,,,,,,6.300513799260864
P35968,KDR,c1ccc(Oc2ccc(Nc3ncc(-c4ccccc4)o3)cc2)cc1,4.37,,3.48,,,,,,5.0
P17948,FLT1,COc1ccccc1Nc1ncc(-c2ccccc2)o1,4.3,,16.39,,,,,,5.95339085517151
P35968,KDR,COc1ccccc1Nc1ncc(-c2ccccc2)o1,10.62,,19.16,,,,,,6.420107856897075
O96017,CHEK2,NC(=O)c1ccc2[nH]c(-c3ccc(Sc4ccc(O)cc4)cc3)nc2c1,65.66666666666667,,,98.45,,,,,8.06656109283125
P17948,FLT1,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)cc1,47.84,,96.65,,,,,,7.809948582240794
P35968,KDR,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)cc1,75.42,,73.69,,,,,,8.51999305704285
Q02763,TEK,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)cc1,79.33,,86.09,,,,,,8.61531133696193
P35968,KDR,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(OC)cc2)cc1,,,16.0,,,,,,5.9503906895220275
P49841,GSK3B,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(OC)cc2)cc1,,,0.0,,,,,,4.823908740944319
Q02763,TEK,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(OC)cc2)cc1,,,9.0,,,,,,6.0
P17948,FLT1,CC(C)(C)c1cccc(Nc2nnc(-c3ccc(C(N)=O)cc3)c3ccccc23)c1,,,,,60.0,,,60.0,6.329995488683631
P35968,KDR,CC(C)(C)c1cccc(Nc2nnc(-c3ccc(C(N)=O)cc3)c3ccccc23)c1,,,,,86.0,,,86.0,6.327902142064283
P35968,KDR,NC(=O)c1ccc(-c2nnc(Nc3cccc(Br)c3)c3ccccc23)cc1,,,,,74.0,,,74.0,5.920818753952375
P17948,FLT1,CC(C)(C)c1ccc(Nc2nnc(-c3ccc(C(N)=O)cc3)c3ccccc23)cc1,,,,,73.0,,,73.0,7.110026361596004
P35968,KDR,CC(C)(C)c1ccc(Nc2nnc(-c3ccc(C(N)=O)cc3)c3ccccc23)cc1,,,,,93.0,,,93.0,7.107905397309519
P17948,FLT1,NC(=O)c1ccc(-c2nnc(Nc3ccc(Br)cc3)c3ccccc23)cc1,,,,,53.0,,,53.0,7.0
P35968,KDR,NC(=O)c1ccc(-c2nnc(Nc3ccc(Br)cc3)c3ccccc23)cc1,,,,,71.0,,,71.0,7.0
P12931,SRC,COc1cc(Nc2c(C#N)cnc3cc4cc(OC)c(OCCN5CCOCC5)cc4cc23)c(Cl)cc1Cl,,,,,,,,0.23,9.111649408005794
Q16539,MAPK14,Cc1cccc(-c2nc(-c3ccc(S(C)(=O)=O)cc3)sc2-c2ccnc(NCCc3ccccc3)c2)c1,,,82.0,,,,,,8.040481884675245
O14920,IKBKB,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,,,0.0,,,,,,5.0
O15264,MAPK13,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,,,32.0,,,,,,5.0
O43318,MAP3K7,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,,,35.0,,,,,,5.0
P27361,MAPK3,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,,,0.0,,,,,,5.0
P27448,MARK3,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,,,0.0,,,,,,5.0
P45983,MAPK8,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,,,53.0,,,,,,5.0
P48730,CSNK1D,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,,,89.0,,,,,,7.107905397309519
P49674,CSNK1E,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,,,82.0,,,,,,6.97061622231479
P53778,MAPK12,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,,,26.0,,,,,,5.0
Q13233,MAP3K1,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,,,2.0,,,,,,5.0
Q15759,MAPK11,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,,,68.0,,,,,,6.699991797446187
Q16539,MAPK14,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,,,99.9,,,,,,7.625103792622028
Q16539,MAPK14,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NCc3ccccc3)c2)s1,,,99.8,,,,,,8.173925197299173
Q16539,MAPK14,Cc1cccc(-c2nc(-c3ccc(S(C)(=O)=O)cc3)sc2-c2ccncc2)c1,,,92.4,,,,,,7.853871964321762
Q16539,MAPK14,CCc1nc(-c2cccc(C)c2)c(-c2ccncc2)s1,,,72.0,,,,,,7.821891432890133
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3ccc(Cl)c(Cl)c3)c1C2,,,,,,,,65.0,6.512744153631336
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cc(Cl)cc(Cl)c3)c1C2,,,,,,,,91.0,6.634044528941564
P09619,PDGFRB,COc1cccc(Nc2[nH]nc3c2Cc2cc(OC)c(OC)cc2-3)c1,,,,,,,,99.0,7.8979400086720375
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(C)c3)c1C2,,,,,,,,79.0,7.323330452344347
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(Br)c3)c1C2,,,,,,,,94.0,8.784318117920506
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,,,,,,,,75.27272727272727,8.3767507096021
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(C#N)c3)c1C2,,,,,,,,71.0,6.863279432843593
P09619,PDGFRB,COC(=O)c1cccc(Nc2[nH]nc3c2Cc2cc(OC)c(OC)cc2-3)c1,,,,,,,,97.0,7.906239639581768
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3ccccc3)c1C2,,,,,,,,91.0,8.045757490560675
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(C(F)(F)F)c3)c1C2,,,,,,,,67.0,7.431798275933005
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(C(=O)O)c3)c1C2,,,,,,,,82.0,5.514846650096348
P09619,PDGFRB,COc1ccc2c(c1)-c1n[nH]c(Nc3ccccc3)c1C2,,,,,,,,92.0,6.373452207075484
P09619,PDGFRB,COc1ccc2c(c1)Cc1c-2n[nH]c1Nc1ccccc1,,,,,,,,92.0,6.663540266151471
P09619,PDGFRB,COc1cccc2c1Cc1c-2n[nH]c1Nc1ccccc1,,,,,,,,98.0,6.790038639481199
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3ccccc3Cl)c1C2,,,,,,,,89.0,6.958607314841775
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(Cl)c3)c1C2,,,,,,,,90.0,7.318758762624412
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3ccc(Cl)cc3)c1C2,,,,,,,,91.0,6.18111458540599
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cc(Cl)ccc3Cl)c1C2,,,,,,,,57.0,5.180959436027419
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3ccc(Cl)cc3Cl)c1C2,,,,,,,,79.0,5.358498725717913
P35968,KDR,COCCOC1=CC(=O)C(Nc2ncnc3cc(OCCOC)c(OC)cc23)=CC1=O,,,,,,,,56.6,6.4751952566260425
P35968,KDR,CCNc1cccc(OC2=CC(=O)C(Nc3ncnc4cc(OCCOC)c(OC)cc34)=CC2=O)c1,,,,,,,,95.66666666666667,8.585026652029182
P78527,PRKDC,O=c1cc(N2CCOCC2)oc2cc(-c3ccccc3-c3ccccc3)ccc12,,25.0,,,,,,25.0,4.920818753952375
P78527,PRKDC,O=c1cc(N2CCOCC2)oc2cc(-c3ccc(OC(F)(F)F)cc3)ccc12,,39.0,,,,,,39.0,4.920818753952375
P78527,PRKDC,O=c1cc(N2CCOCC2)oc2cc(-c3ccccc3OCc3ccccc3)ccc12,,30.0,,,,,,30.0,4.920818753952375
P78527,PRKDC,O=c1cc(N2CCOCC2)oc2cc(-c3ccccc3CO)ccc12,,15.0,,,,,,15.0,4.920818753952375
Q16539,MAPK14,O=S(=O)(Nc1cccc(Oc2cccc(C(F)(F)F)c2)c1)N1CCC(NCc2ccccc2O)CC1,,,,,27.0,,,27.0,4.698970004336019
Q16539,MAPK14,O=S(=O)(Nc1cccc(Oc2ccccc2)c1)N1CCC(NCc2ccccc2)CC1,,,,,21.0,,,21.0,4.698970004336019
Q16539,MAPK14,O=S(=O)(Nc1cccc(Oc2ccccc2)c1)N1CCC(NCc2cccc3ccccc23)CC1,,,,,24.0,,,24.0,4.698970004336019
P78527,PRKDC,CC(=O)Nc1ccccc1-c1ccc2c(=O)cc(N3CCOCC3)oc2c1,,21.0,,,,,,21.0,4.920818753952375
Q16539,MAPK14,O=S(=O)(Cc1cccc(Oc2ccccc2)c1)N1CCC(NCc2ccccc2O)CC1,,,,,,,,0.0,4.698970004336019
P78527,PRKDC,O=c1cc(N2CCOCC2)oc2cc(OCC3CCCCC3)ccc12,,,,,,,,50.0,6.01343607320015
Q16539,MAPK14,O=S(=O)(Nc1cccc(Oc2ccccc2Cl)c1)N1CCC(NCc2ccccc2O)CC1,,,,,37.0,,,37.0,4.698970004336019
P00533,EGFR,N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,,,,50.0,,,,50.0,5.300000202445418
P15056,BRAF,NCc1ccc(-c2nc(-c3ccc(Cl)c(O)c3)c(-c3ccncc3)[nH]2)cc1,20.585,,56.894999999999996,,,,,,8.09854475529048
P15056,BRAF,CC(C)(CN)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,,,98.15,,,,,,8.220765718738102
P04049,RAF1,Oc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)ccc1Cl,,,97.9,,,,,,8.85078088734462
P15056,BRAF,Oc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)ccc1Cl,,,98.2,,,,,,8.0
Q16539,MAPK14,Oc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)ccc1Cl,,,85.0,,95.0,,,95.0,10.0
Q5S007,LRRK2,Oc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)ccc1Cl,,,0.0,,,,,,5.334851974292789
P35968,KDR,Cc1c(NC(=O)OCCN2CCOCC2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,,,,,,,,5.0,4.096910013008056
P35968,KDR,Cc1c(NC(=O)NCCN2CCOCC2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,,,,,,,,5.0,4.096910013008056
P35968,KDR,COc1ccc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc1OC,,,,,0.0,,10.0,95.0,6.3682655272597515
P35968,KDR,COc1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,,,,,5.0,,0.0,97.5,6.220924225639893
P00533,EGFR,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,,,,,83.0,,62.0,27.5,4.797940035041261
P04626,ERBB2,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,,,,,94.0,,59.0,23.5,4.582513325345497
P11802,CDK4,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,,,,,,,,62.0,4.929118384862106
P24941,CDK2,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,,,,,,,,47.0,5.159999981744464
P35968,KDR,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,,,,,0.0,,0.0,100.0,7.37003184691595
Q02763,TEK,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,,,,,14.0,,11.0,87.5,5.5797744046637785
P35968,KDR,COc1cc(C2=C(c3cc[nH]c3)C(=O)NC2=O)cc(OC)c1OC,,,,,17.0,,16.0,83.5,5.6020599913279625
Q16539,MAPK14,Nc1c(C(=O)c2cccc(C#CCN3CCOCC3)c2)cnn1-c1ccc(F)cc1,,,,,,,,96.0,5.764471553092451
P00519,ABL1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(F)c2)cc1Nc1nccc(-c2cccnc2)n1,,,,,,,,5.0,7.200315045651141
P36897,TGFBR1,c1ccc(-c2nn3c(c2-c2ccc4[nH]cnc4c2)CCC3)nc1,,,,,,,,65.0,6.928117992693875
P00519,ABL1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,,,,,,,,100.0,8.399028468299175
P00519,ABL1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(Br)c2)cc1Nc1nccc(-c2cccnc2)n1,,,,,,,,100.0,8.14996674231023
P00519,ABL1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,,,,,,,,100.0,8.300596134898367
O14757,CHEK1,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,,,0.0,,,,,,5.0
O14920,IKBKB,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,,,4.0,,,,,,4.849485002168009
O14965,AURKA,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,,,94.5,,,,,,6.958607314841775
O15111,CHUK,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,,,0.0,,,,,,4.849485002168009
